46.54,7.0573E-01
59.54,7.2600E-01
63.3,8.1565E-01
88.03,7.3236E-01
122.06,6.9794E-01
136.47,7.0109E-01
279.2,3.1285E-01
338.32,2.3391E-01
351.93,2.4712E-01
391.7,2.3075E-01
477.6,1.6330E-01
583.19,8.3609E-02
604.72,6.8868E-02
661.66,1.1748E-01
795.86,4.8641E-02
834.85,9.1006E-02
1115.54,6.7920E-02
1460.82,5.2193E-02
