46.54,7.1429E-01
59.54,6.8962E-01
63.3,7.9135E-01
88.03,6.9740E-01
122.06,6.8165E-01
136.47,6.6222E-01
279.2,3.2106E-01
338.32,2.5747E-01
351.93,2.5450E-01
391.7,2.1380E-01
477.6,1.8396E-01
583.19,7.9331E-02
604.72,6.5616E-02
661.66,1.2026E-01
795.86,4.8310E-02
834.85,9.5158E-02
1115.54,7.1411E-02
1460.82,5.5999E-02
