46.54,6.6203E-01
59.54,6.8092E-01
63.3,7.3657E-01
88.03,6.9533E-01
122.06,6.8182E-01
136.47,7.0925E-01
279.2,3.5734E-01
338.32,2.7203E-01
351.93,2.9866E-01
391.7,2.5105E-01
477.6,2.1902E-01
583.19,9.3111E-02
604.72,7.5346E-02
661.66,1.5027E-01
795.86,5.5969E-02
834.85,1.2081E-01
1115.54,9.1704E-02
1460.82,7.2376E-02
