46.54,0.7089639
59.54,0.7155047
63.3,0.7147504
88.03,0.7217616
122.06,0.7186253
136.47,0.7109927
279.2,0.3765588
338.32,0.3171672
351.93,0.3367469
391.7,0.2959824
477.6,0.2466111
583.19,0.1016728
604.72,0.08301674
661.66,0.1738537
795.86,0.06149065
834.85,0.1410717
1115.54,0.110219
1460.82,0.08637607
