46.54,6.2773E-01
59.54,6.4471E-01
63.3,6.9703E-01
88.03,6.5470E-01
122.06,6.3758E-01
136.47,6.6188E-01
279.2,3.3240E-01
338.32,2.5310E-01
351.93,2.7791E-01
391.7,2.3365E-01
477.6,2.0393E-01
583.19,8.6735E-02
604.72,7.0192E-02
661.66,1.4002E-01
795.86,5.2176E-02
834.85,1.1264E-01
1115.54,8.5563E-02
1460.82,6.7575E-02
