46.54,7.0661E-01
59.54,7.2722E-01
63.3,8.1706E-01
88.03,7.3378E-01
122.06,6.9939E-01
136.47,7.0261E-01
279.2,3.1362E-01
338.32,2.3449E-01
351.93,2.4774E-01
391.7,2.3132E-01
477.6,1.6371E-01
583.19,8.3817E-02
604.72,6.9039E-02
661.66,1.1777E-01
795.86,4.8761E-02
834.85,9.1231E-02
1115.54,6.8087E-02
1460.82,5.2321E-02
